image_id,label,class_name,condition,width,height,filename,relative_path
2871,2,tow truck,opened,804,710,photo_58_2024-12-18_02-17-59.jpg,dataset_top12\tow truck\opened\photo_58_2024-12-18_02-17-59.jpg
2888,2,tow truck,opened,661,602,photo_64_2024-12-18_13-04-36.jpg,dataset_top12\tow truck\opened\photo_64_2024-12-18_13-04-36.jpg
2296,1,give way,opened,539,571,photo_66_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_66_2024-12-19_02-00-53.jpg
507,0,pedestrian crossing,opened,960,1280,photo_58_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_58_2024-12-19_00-10-31.jpg
4141,6,left,closed,1244,1372,IMG_20241017_183715_88.jpg,dataset_top12\left\closed\IMG_20241017_183715_88.jpg
3394,4,parking place,opened,960,1280,photo_19_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_19_2024-12-19_02-00-05.jpg
3634,4,parking place,opened,960,1280,photo_9_2024-12-18_13-05-57.jpg,dataset_top12\parking place\opened\photo_9_2024-12-18_13-05-57.jpg
3030,2,tow truck,closed,1107,532,photo_87_2024-12-07_12-46-52.jpg,dataset_top12\tow truck\closed\photo_87_2024-12-07_12-46-52.jpg
3679,5,maximum speed limit_40,opened,960,1280,photo_13_2024-12-18_02-28-33.jpg,dataset_top12\maximum speed limit_40\opened\photo_13_2024-12-18_02-28-33.jpg
1167,0,pedestrian crossing,closed,960,1280,photo_27_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_27_2024-10-29_09-54-21.jpg
4716,9,straight,opened,454,450,photo_27_2024-04-25_12-43-13.jpg,dataset_top12\straight\opened\photo_27_2024-04-25_12-43-13.jpg
2598,1,give way,closed,720,1280,photo_5278624148517676676_y.jpg,dataset_top12\give way\closed\photo_5278624148517676676_y.jpg
2306,1,give way,opened,590,569,photo_70_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_70_2024-12-19_02-00-53.jpg
3830,5,maximum speed limit_40,opened,654,665,photo_90_2024-12-19_02-00-53.jpg,dataset_top12\maximum speed limit_40\opened\photo_90_2024-12-19_02-00-53.jpg
3083,3,no stopping,opened,622,581,photo_27_2024-12-19_02-03-02.jpg,dataset_top12\no stopping\opened\photo_27_2024-12-19_02-03-02.jpg
956,0,pedestrian crossing,closed,4640,3472,IMG_20241029_174210.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_174210.jpg
2866,2,tow truck,opened,627,630,photo_57_2024-12-09_12-49-48.jpg,dataset_top12\tow truck\opened\photo_57_2024-12-09_12-49-48.jpg
2995,2,tow truck,closed,1235,740,photo_33_2024-12-07_12-46-04.jpg,dataset_top12\tow truck\closed\photo_33_2024-12-07_12-46-04.jpg
1193,0,pedestrian crossing,closed,960,1280,photo_2_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_2_2024-10-29_09-53-51.jpg
3994,6,left,opened,302,348,photo_12_2024-04-25_12-43-13.jpg,dataset_top12\left\opened\photo_12_2024-04-25_12-43-13.jpg
4546,8,right,opened,367,350,photo_40_2024-04-25_12-20-30.jpg,dataset_top12\right\opened\photo_40_2024-04-25_12-20-30.jpg
2055,0,pedestrian crossing,closed,960,1280,photo_8_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-10-29_09-53-08.jpg
414,0,pedestrian crossing,opened,960,1280,photo_47_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_47_2024-12-19_02-04-55.jpg
609,0,pedestrian crossing,opened,960,1280,photo_69_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_69_2024-12-18_13-05-57.jpg
731,0,pedestrian crossing,opened,960,1280,photo_81_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_81_2024-12-18_13-06-32.jpg
4372,7,stop line,closed,960,1280,photo_5278624148517676415_y.jpg,dataset_top12\stop line\closed\photo_5278624148517676415_y.jpg
4964,10,bus stop,closed,1237,1280,photo_47_2024-12-07_12-46-04.jpg,dataset_top12\bus stop\closed\photo_47_2024-12-07_12-46-04.jpg
330,0,pedestrian crossing,opened,960,1280,photo_38_2024-12-18_02-17-32.jpg,dataset_top12\pedestrian crossing\opened\photo_38_2024-12-18_02-17-32.jpg
3079,3,no stopping,opened,917,910,photo_25_2024-12-18_02-36-53.jpg,dataset_top12\no stopping\opened\photo_25_2024-12-18_02-36-53.jpg
3675,5,maximum speed limit_40,opened,560,516,photo_12_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_12_2024-12-19_02-03-02.jpg
782,0,pedestrian crossing,opened,960,1280,photo_88_2024-12-18_13-05-57.jpg,dataset_top12\pedestrian crossing\opened\photo_88_2024-12-18_13-05-57.jpg
871,0,pedestrian crossing,opened,960,1280,photo_98_2024-12-18_02-17-32.jpg,dataset_top12\pedestrian crossing\opened\photo_98_2024-12-18_02-17-32.jpg
3189,3,no stopping,opened,960,1280,photo_8_2024-12-18_13-00-25.jpg,dataset_top12\no stopping\opened\photo_8_2024-12-18_13-00-25.jpg
4680,9,straight,opened,322,373,photo_12_2024-04-25_12-43-13.jpg,dataset_top12\straight\opened\photo_12_2024-04-25_12-43-13.jpg
3504,4,parking place,opened,960,1280,photo_53_2024-12-18_13-00-25.jpg,dataset_top12\parking place\opened\photo_53_2024-12-18_13-00-25.jpg
460,0,pedestrian crossing,opened,960,1280,photo_52_2024-12-18_02-29-08.jpg,dataset_top12\pedestrian crossing\opened\photo_52_2024-12-18_02-29-08.jpg
406,0,pedestrian crossing,opened,960,1280,photo_46_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\opened\photo_46_2024-12-18_13-06-32.jpg
4325,7,stop line,opened,784,800,photo_96_2024-12-18_02-25-50.jpg,dataset_top12\stop line\opened\photo_96_2024-12-18_02-25-50.jpg
4154,6,left,closed,358,350,photo_22_2024-11-28_18-31-49.jpg,dataset_top12\left\closed\photo_22_2024-11-28_18-31-49.jpg
2693,1,give way,closed,960,1280,photo_91_2024-12-06_22-24-22.jpg,dataset_top12\give way\closed\photo_91_2024-12-06_22-24-22.jpg
3423,4,parking place,opened,960,1280,photo_25_2024-12-18_13-05-57.jpg,dataset_top12\parking place\opened\photo_25_2024-12-18_13-05-57.jpg
753,0,pedestrian crossing,opened,960,1280,photo_84_2024-12-18_12-58-24.jpg,dataset_top12\pedestrian crossing\opened\photo_84_2024-12-18_12-58-24.jpg
5061,11,no entry,opened,960,1280,photo_38_2024-12-18_02-27-47.jpg,dataset_top12\no entry\opened\photo_38_2024-12-18_02-27-47.jpg
2621,1,give way,closed,511,513,photo_57_2024-12-07_12-51-07.jpg,dataset_top12\give way\closed\photo_57_2024-12-07_12-51-07.jpg
3441,4,parking place,opened,960,1280,photo_30_2024-12-18_13-06-32.jpg,dataset_top12\parking place\opened\photo_30_2024-12-18_13-06-32.jpg
1746,0,pedestrian crossing,closed,960,1280,photo_5_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_5_2024-12-06_22-24-57.jpg
2589,1,give way,closed,459,491,photo_5278624148517676659_y.jpg,dataset_top12\give way\closed\photo_5278624148517676659_y.jpg
3740,5,maximum speed limit_40,opened,707,666,photo_46_2024-12-18_02-29-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_46_2024-12-18_02-29-08.jpg
5103,11,no entry,opened,960,1280,photo_58_2024-12-18_02-27-47.jpg,dataset_top12\no entry\opened\photo_58_2024-12-18_02-27-47.jpg
1103,0,pedestrian crossing,closed,960,1280,photo_20_2024-12-06_22-24-57.jpg,dataset_top12\pedestrian crossing\closed\photo_20_2024-12-06_22-24-57.jpg
5141,11,no entry,opened,960,1280,photo_86_2024-12-18_13-06-32.jpg,dataset_top12\no entry\opened\photo_86_2024-12-18_13-06-32.jpg
2523,1,give way,closed,960,1280,photo_38_2024-12-06_22-24-22.jpg,dataset_top12\give way\closed\photo_38_2024-12-06_22-24-22.jpg
735,0,pedestrian crossing,opened,810,1080,photo_82_2024-12-18_02-27-08.jpg,dataset_top12\pedestrian crossing\opened\photo_82_2024-12-18_02-27-08.jpg
4934,10,bus stop,closed,960,1280,photo_35_2024-12-06_22-23-51.jpg,dataset_top12\bus stop\closed\photo_35_2024-12-06_22-23-51.jpg
2426,1,give way,closed,4640,3472,IMG_20241029_175209.jpg,dataset_top12\give way\closed\IMG_20241029_175209.jpg
974,0,pedestrian crossing,closed,4640,3472,IMG_20241029_174858.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_174858.jpg
847,0,pedestrian crossing,opened,960,1280,photo_95_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_95_2024-12-18_02-36-53.jpg
1438,0,pedestrian crossing,closed,960,1280,photo_5278624148517676312_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676312_y.jpg
4845,10,bus stop,opened,960,1280,photo_35_2024-12-18_02-28-33.jpg,dataset_top12\bus stop\opened\photo_35_2024-12-18_02-28-33.jpg
3097,3,no stopping,opened,596,564,photo_38_2024-12-19_02-03-02.jpg,dataset_top12\no stopping\opened\photo_38_2024-12-19_02-03-02.jpg
1376,0,pedestrian crossing,closed,960,1280,photo_47_2024-12-07_12-47-32.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-07_12-47-32.jpg
4217,7,stop line,opened,960,933,photo_29_2024-12-18_13-06-32.jpg,dataset_top12\stop line\opened\photo_29_2024-12-18_13-06-32.jpg
2057,0,pedestrian crossing,closed,960,1280,photo_8_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_8_2024-10-29_09-54-21.jpg
4678,9,straight,opened,259,307,photo_12_2024-04-25_12-41-12.jpg,dataset_top12\straight\opened\photo_12_2024-04-25_12-41-12.jpg
3186,3,no stopping,opened,960,1280,photo_88_2024-12-18_02-28-33.jpg,dataset_top12\no stopping\opened\photo_88_2024-12-18_02-28-33.jpg
4474,8,right,opened,312,307,photo_19_2024-04-25_12-43-13.jpg,dataset_top12\right\opened\photo_19_2024-04-25_12-43-13.jpg
3537,4,parking place,opened,960,1280,photo_62_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_62_2024-12-19_01-59-18.jpg
2966,2,tow truck,closed,2312,2230,20241102_114923.jpg,dataset_top12\tow truck\closed\20241102_114923.jpg
3093,3,no stopping,opened,960,1280,photo_32_2024-12-18_13-00-25.jpg,dataset_top12\no stopping\opened\photo_32_2024-12-18_13-00-25.jpg
1936,0,pedestrian crossing,closed,1177,1280,photo_78_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_78_2024-12-07_12-46-52.jpg
4417,8,right,opened,897,1288,IMG_0779.JPG,dataset_top12\right\opened\IMG_0779.JPG
3007,2,tow truck,closed,242,147,photo_62_2024-12-06_22-25-52.jpg,dataset_top12\tow truck\closed\photo_62_2024-12-06_22-25-52.jpg
2183,1,give way,opened,960,1280,photo_20_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_20_2024-12-18_02-29-08.jpg
3057,3,no stopping,opened,960,1280,photo_14_2024-12-18_02-19-40.jpg,dataset_top12\no stopping\opened\photo_14_2024-12-18_02-19-40.jpg
103,0,pedestrian crossing,opened,960,1280,photo_18_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\opened\photo_18_2024-12-09_12-49-48.jpg
2326,1,give way,opened,504,508,photo_79_2024-12-09_12-46-32.jpg,dataset_top12\give way\opened\photo_79_2024-12-09_12-46-32.jpg
3060,3,no stopping,opened,524,502,photo_15_2024-12-19_01-58-39.jpg,dataset_top12\no stopping\opened\photo_15_2024-12-19_01-58-39.jpg
4105,6,left,opened,441,454,photo_5_2024-12-19_02-04-54.jpg,dataset_top12\left\opened\photo_5_2024-12-19_02-04-54.jpg
1663,0,pedestrian crossing,closed,720,1280,photo_5278624148517676787_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676787_y.jpg
1350,0,pedestrian crossing,closed,960,1280,photo_44_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_44_2024-12-07_12-48-02.jpg
4354,7,stop line,closed,602,620,photo_37_2024-12-06_22-24-57.jpg,dataset_top12\stop line\closed\photo_37_2024-12-06_22-24-57.jpg
307,0,pedestrian crossing,opened,960,1280,photo_36_2024-12-18_02-17-32.jpg,dataset_top12\pedestrian crossing\opened\photo_36_2024-12-18_02-17-32.jpg
1186,0,pedestrian crossing,closed,960,1280,photo_29_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_29_2024-10-29_09-53-51.jpg
248,0,pedestrian crossing,opened,960,1280,photo_2_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_2_2024-12-19_00-10-31.jpg
924,0,pedestrian crossing,closed,4640,3472,IMG_20241017_162232.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241017_162232.jpg
4416,8,right,opened,693,901,IMG_0778.JPG,dataset_top12\right\opened\IMG_0778.JPG
1645,0,pedestrian crossing,closed,720,1280,photo_5278624148517676766_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676766_y.jpg
2733,2,tow truck,opened,694,662,photo_17_2024-12-19_02-00-05.jpg,dataset_top12\tow truck\opened\photo_17_2024-12-19_02-00-05.jpg
3018,2,tow truck,closed,984,476,photo_76_2024-12-07_12-46-52.jpg,dataset_top12\tow truck\closed\photo_76_2024-12-07_12-46-52.jpg
838,0,pedestrian crossing,opened,960,1280,photo_94_2024-12-09_12-46-33.jpg,dataset_top12\pedestrian crossing\opened\photo_94_2024-12-09_12-46-33.jpg
1925,0,pedestrian crossing,closed,952,1280,photo_77_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_77_2024-12-07_12-46-52.jpg
2816,2,tow truck,opened,754,699,photo_39_2024-12-19_02-00-53.jpg,dataset_top12\tow truck\opened\photo_39_2024-12-19_02-00-53.jpg
1964,0,pedestrian crossing,closed,1131,1280,photo_80_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_80_2024-12-07_12-46-52.jpg
2383,1,give way,opened,960,1280,photo_99_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_99_2024-12-19_02-00-53.jpg
3512,4,parking place,opened,960,1280,photo_57_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_57_2024-12-18_02-17-32.jpg
3232,3,no stopping,closed,1910,1990,20241102_120917.jpg,dataset_top12\no stopping\closed\20241102_120917.jpg
2399,1,give way,closed,4640,3472,IMG_20241017_161104.jpg,dataset_top12\give way\closed\IMG_20241017_161104.jpg
381,0,pedestrian crossing,opened,960,1280,photo_41_2024-12-19_00-10-31.jpg,dataset_top12\pedestrian crossing\opened\photo_41_2024-12-19_00-10-31.jpg
1818,0,pedestrian crossing,closed,960,1280,photo_67_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_67_2024-12-05_22-22-53.jpg
785,0,pedestrian crossing,opened,960,1280,photo_89_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\opened\photo_89_2024-12-09_12-46-01.jpg
985,0,pedestrian crossing,closed,4640,3472,IMG_20241029_175753.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_175753.jpg
4802,9,straight,opened,440,451,photo_84_2024-04-25_12-41-13.jpg,dataset_top12\straight\opened\photo_84_2024-04-25_12-41-13.jpg
4621,8,right,opened,559,534,photo_95_2024-12-19_02-00-53.jpg,dataset_top12\right\opened\photo_95_2024-12-19_02-00-53.jpg
4272,7,stop line,opened,720,1280,photo_5278624148517676544_y.jpg,dataset_top12\stop line\opened\photo_5278624148517676544_y.jpg
5105,11,no entry,opened,960,1280,photo_58_2024-12-18_13-05-23.jpg,dataset_top12\no entry\opened\photo_58_2024-12-18_13-05-23.jpg
3450,4,parking place,opened,960,1280,photo_35_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_35_2024-12-18_02-17-32.jpg
4084,6,left,opened,149,154,photo_47_2024-04-25_12-41-12_0.jpg,dataset_top12\left\opened\photo_47_2024-04-25_12-41-12_0.jpg
318,0,pedestrian crossing,opened,960,1280,photo_37_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_37_2024-12-09_12-46-32.jpg
1465,0,pedestrian crossing,closed,960,1280,photo_5278624148517676344_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676344_y.jpg
2116,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-05_22-23-10.jpg
1309,0,pedestrian crossing,closed,960,1280,photo_40_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_40_2024-12-06_22-23-51.jpg
3760,5,maximum speed limit_40,opened,787,748,photo_51_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_51_2024-12-19_01-58-39.jpg
373,0,pedestrian crossing,opened,960,1280,photo_40_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_40_2024-12-19_02-04-55.jpg
1313,0,pedestrian crossing,closed,960,1280,photo_40_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_40_2024-12-07_12-49-18.jpg
2779,2,tow truck,opened,778,761,photo_29_2024-12-19_02-00-05.jpg,dataset_top12\tow truck\opened\photo_29_2024-12-19_02-00-05.jpg
1884,0,pedestrian crossing,closed,960,1280,photo_73_2024-12-05_22-23-25.jpg,dataset_top12\pedestrian crossing\closed\photo_73_2024-12-05_22-23-25.jpg
4924,10,bus stop,closed,748,745,photo_30_2024-12-09_12-45-24.jpg,dataset_top12\bus stop\closed\photo_30_2024-12-09_12-45-24.jpg
4380,7,stop line,closed,720,1280,photo_5282859763660611959_y.jpg,dataset_top12\stop line\closed\photo_5282859763660611959_y.jpg
5163,11,no entry,opened,960,1280,photo_99_2024-12-18_02-17-59.jpg,dataset_top12\no entry\opened\photo_99_2024-12-18_02-17-59.jpg
4562,8,right,opened,548,527,photo_4_2024-12-19_02-04-54.jpg,dataset_top12\right\opened\photo_4_2024-12-19_02-04-54.jpg
4209,7,stop line,opened,662,709,photo_27_2024-12-18_02-10-22.jpg,dataset_top12\stop line\opened\photo_27_2024-12-18_02-10-22.jpg
2539,1,give way,closed,1280,795,photo_43_2024-12-05_22-22-53.jpg,dataset_top12\give way\closed\photo_43_2024-12-05_22-22-53.jpg
4605,8,right,opened,154,153,photo_7_2024-04-25_12-43-13_8.jpg,dataset_top12\right\opened\photo_7_2024-04-25_12-43-13_8.jpg
3127,3,no stopping,opened,960,1280,photo_5_2024-12-18_02-19-40.jpg,dataset_top12\no stopping\opened\photo_5_2024-12-18_02-19-40.jpg
3684,5,maximum speed limit_40,opened,567,541,photo_15_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_15_2024-12-19_02-03-02.jpg
3733,5,maximum speed limit_40,opened,610,627,photo_43_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_43_2024-12-18_02-22-06.jpg
4198,7,stop line,opened,659,678,photo_21_2024-12-18_13-01-24.jpg,dataset_top12\stop line\opened\photo_21_2024-12-18_13-01-24.jpg
1344,0,pedestrian crossing,closed,960,1280,photo_43_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\closed\photo_43_2024-12-09_12-49-48.jpg
2688,1,give way,closed,1280,621,photo_90_2024-12-05_22-23-25.jpg,dataset_top12\give way\closed\photo_90_2024-12-05_22-23-25.jpg
4472,8,right,opened,91,112,photo_19_2024-04-25_12-41-12_4.jpg,dataset_top12\right\opened\photo_19_2024-04-25_12-41-12_4.jpg
922,0,pedestrian crossing,closed,4624,3468,20241102_123625.jpg,dataset_top12\pedestrian crossing\closed\20241102_123625.jpg
1713,0,pedestrian crossing,closed,960,1280,photo_57_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_57_2024-10-29_09-54-21.jpg
4907,10,bus stop,closed,960,1280,photo_21_2024-12-09_12-45-24.jpg,dataset_top12\bus stop\closed\photo_21_2024-12-09_12-45-24.jpg
4538,8,right,opened,282,289,photo_3_2024-04-25_12-20-30.jpg,dataset_top12\right\opened\photo_3_2024-04-25_12-20-30.jpg
4103,6,left,opened,505,517,photo_5_2024-04-25_12-20-30_l.jpg,dataset_top12\left\opened\photo_5_2024-04-25_12-20-30_l.jpg
2151,1,give way,opened,960,1280,photo_14_2024-12-09_12-46-32.jpg,dataset_top12\give way\opened\photo_14_2024-12-09_12-46-32.jpg
1379,0,pedestrian crossing,closed,1280,1055,photo_47_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_47_2024-12-07_12-49-18.jpg
2599,1,give way,closed,606,709,photo_5278624148517676677_y.jpg,dataset_top12\give way\closed\photo_5278624148517676677_y.jpg
2457,1,give way,closed,960,1280,photo_14_2024-12-07_12-47-32.jpg,dataset_top12\give way\closed\photo_14_2024-12-07_12-47-32.jpg
452,0,pedestrian crossing,opened,960,1280,photo_51_2024-12-18_13-03-52.jpg,dataset_top12\pedestrian crossing\opened\photo_51_2024-12-18_13-03-52.jpg
3410,4,parking place,opened,960,1280,photo_22_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_22_2024-12-19_02-00-05.jpg
2981,2,tow truck,closed,1340,1276,IMG_20241017_161341.jpg,dataset_top12\tow truck\closed\IMG_20241017_161341.jpg
3332,3,no stopping,closed,533,531,photo_86_2024-12-09_12-45-24_1.jpg,dataset_top12\no stopping\closed\photo_86_2024-12-09_12-45-24_1.jpg
5067,11,no entry,opened,960,1280,photo_40_2024-12-18_02-17-59.jpg,dataset_top12\no entry\opened\photo_40_2024-12-18_02-17-59.jpg
918,0,pedestrian crossing,closed,4624,3468,20241102_123312.jpg,dataset_top12\pedestrian crossing\closed\20241102_123312.jpg
461,0,pedestrian crossing,opened,960,1280,photo_52_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_52_2024-12-18_02-33-06.jpg
5020,11,no entry,opened,960,1280,photo_13_2024-12-18_13-05-23.jpg,dataset_top12\no entry\opened\photo_13_2024-12-18_13-05-23.jpg
4196,7,stop line,opened,830,831,photo_20_2024-12-18_13-02-03.jpg,dataset_top12\stop line\opened\photo_20_2024-12-18_13-02-03.jpg
1646,0,pedestrian crossing,closed,720,1280,photo_5278624148517676767_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676767_y.jpg
3988,6,left,opened,197,234,photo_11_2024-04-25_12-20-30_8.jpg,dataset_top12\left\opened\photo_11_2024-04-25_12-20-30_8.jpg
631,0,pedestrian crossing,opened,557,555,photo_71_2024-12-09_12-46-32.jpg,dataset_top12\pedestrian crossing\opened\photo_71_2024-12-09_12-46-32.jpg
745,0,pedestrian crossing,opened,960,1280,photo_83_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\opened\photo_83_2024-12-18_02-36-53.jpg
3900,5,maximum speed limit_40,closed,1280,1114,photo_60_2024-12-05_22-23-10.jpg,dataset_top12\maximum speed limit_40\closed\photo_60_2024-12-05_22-23-10.jpg
4951,10,bus stop,closed,960,1280,photo_42_2024-12-09_12-45-24.jpg,dataset_top12\bus stop\closed\photo_42_2024-12-09_12-45-24.jpg
920,0,pedestrian crossing,closed,4624,3468,20241102_123426.jpg,dataset_top12\pedestrian crossing\closed\20241102_123426.jpg
2164,1,give way,opened,960,1280,photo_16_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_16_2024-12-18_13-01-24.jpg
4439,8,right,opened,724,804,IMG_0836.JPG,dataset_top12\right\opened\IMG_0836.JPG
1605,0,pedestrian crossing,closed,720,1280,photo_5278624148517676721_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676721_y.jpg
2178,1,give way,opened,960,1280,photo_19_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_19_2024-12-18_13-01-24.jpg
2166,1,give way,opened,960,1280,photo_17_2024-12-07_12-47-32.jpg,dataset_top12\give way\opened\photo_17_2024-12-07_12-47-32.jpg
2427,1,give way,closed,4640,3472,IMG_20241029_175724.jpg,dataset_top12\give way\closed\IMG_20241029_175724.jpg
3240,3,no stopping,closed,2382,2329,IMG_20241017_161901_1.jpg,dataset_top12\no stopping\closed\IMG_20241017_161901_1.jpg
4886,10,bus stop,closed,4640,3472,IMG_20241021_174525.jpg,dataset_top12\bus stop\closed\IMG_20241021_174525.jpg
1160,0,pedestrian crossing,closed,960,1280,photo_26_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_26_2024-12-06_22-23-51.jpg
2594,1,give way,closed,720,1280,photo_5278624148517676667_y.jpg,dataset_top12\give way\closed\photo_5278624148517676667_y.jpg
996,0,pedestrian crossing,closed,4640,3472,IMG_20241029_180612.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_180612.jpg
3754,5,maximum speed limit_40,opened,350,326,photo_4_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_4_2024-12-19_02-03-02.jpg
4593,8,right,opened,411,413,photo_75_2024-12-09_12-49-48.jpg,dataset_top12\right\opened\photo_75_2024-12-09_12-49-48.jpg
4745,9,straight,opened,248,248,photo_44_2024-12-01_22-45-02.jpg,dataset_top12\straight\opened\photo_44_2024-12-01_22-45-02.jpg
1070,0,pedestrian crossing,closed,960,1280,photo_17_2024-12-06_22-23-51.jpg,dataset_top12\pedestrian crossing\closed\photo_17_2024-12-06_22-23-51.jpg
1560,0,pedestrian crossing,closed,649,725,photo_5278624148517676611_y.jpg,dataset_top12\pedestrian crossing\closed\photo_5278624148517676611_y.jpg
504,0,pedestrian crossing,opened,960,1280,photo_58_2024-12-18_13-02-04.jpg,dataset_top12\pedestrian crossing\opened\photo_58_2024-12-18_13-02-04.jpg
1005,0,pedestrian crossing,closed,4640,3472,IMG_20241029_181929.jpg,dataset_top12\pedestrian crossing\closed\IMG_20241029_181929.jpg
4107,6,left,opened,218,213,photo_61_2024-04-25_12-41-12.jpg,dataset_top12\left\opened\photo_61_2024-04-25_12-41-12.jpg
845,0,pedestrian crossing,opened,960,1280,photo_94_2024-12-19_02-04-55.jpg,dataset_top12\pedestrian crossing\opened\photo_94_2024-12-19_02-04-55.jpg
3840,5,maximum speed limit_40,opened,810,790,photo_94_2024-12-19_00-10-31.jpg,dataset_top12\maximum speed limit_40\opened\photo_94_2024-12-19_00-10-31.jpg
719,0,pedestrian crossing,opened,960,1280,photo_80_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\opened\photo_80_2024-10-29_09-53-08.jpg
1810,0,pedestrian crossing,closed,960,1280,photo_66_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_66_2024-12-07_12-48-02.jpg
4532,8,right,opened,226,224,photo_37_2024-04-25_12-20-30.jpg,dataset_top12\right\opened\photo_37_2024-04-25_12-20-30.jpg
2029,0,pedestrian crossing,closed,960,1280,photo_87_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_87_2024-10-29_09-53-51.jpg
3378,4,parking place,opened,960,1280,photo_16_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_16_2024-12-18_02-17-32.jpg
4921,10,bus stop,closed,960,1280,photo_29_2024-12-09_12-45-24.jpg,dataset_top12\bus stop\closed\photo_29_2024-12-09_12-45-24.jpg
396,0,pedestrian crossing,opened,960,1280,photo_44_2024-12-18_02-33-06.jpg,dataset_top12\pedestrian crossing\opened\photo_44_2024-12-18_02-33-06.jpg
