image_id,label,class_name,condition,width,height,filename,relative_path,split
3568,4,parking place,opened,960,1280,photo_72_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_72_2024-12-19_01-59-18.jpg,train
3569,4,parking place,opened,960,1280,photo_73_2024-12-18_13-01-24.jpg,dataset_top12\parking place\opened\photo_73_2024-12-18_13-01-24.jpg,train
3570,4,parking place,opened,960,1280,photo_73_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_73_2024-12-19_01-59-18.jpg,train
3571,4,parking place,opened,960,1280,photo_73_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_73_2024-12-19_02-00-05.jpg,test
3572,4,parking place,opened,960,1280,photo_74_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_74_2024-12-19_01-59-18.jpg,validation
3573,4,parking place,opened,960,1280,photo_74_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_74_2024-12-19_02-00-05.jpg,train
3574,4,parking place,opened,960,1280,photo_75_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_75_2024-12-19_01-59-18.jpg,test
3575,4,parking place,opened,960,1280,photo_75_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_75_2024-12-19_02-00-05.jpg,test
3576,4,parking place,opened,1078,1280,photo_76_2024-12-18_02-27-08.jpg,dataset_top12\parking place\opened\photo_76_2024-12-18_02-27-08.jpg,train
3577,4,parking place,opened,960,1280,photo_76_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_76_2024-12-19_01-59-18.jpg,train
3578,4,parking place,opened,960,1280,photo_76_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_76_2024-12-19_02-00-05.jpg,train
3579,4,parking place,opened,960,1280,photo_77_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_77_2024-12-18_02-17-32.jpg,test
3580,4,parking place,opened,960,1280,photo_77_2024-12-18_13-01-24.jpg,dataset_top12\parking place\opened\photo_77_2024-12-18_13-01-24.jpg,train
3581,4,parking place,opened,960,1280,photo_77_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_77_2024-12-19_01-59-18.jpg,train
3582,4,parking place,opened,960,1280,photo_78_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_78_2024-12-19_01-59-18.jpg,validation
3583,4,parking place,opened,960,1280,photo_79_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_79_2024-12-19_01-59-18.jpg,train
3584,4,parking place,opened,960,1280,photo_7_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_7_2024-12-18_02-17-32.jpg,train
3585,4,parking place,opened,762,724,photo_7_2024-12-19_01-56-44.jpg,dataset_top12\parking place\opened\photo_7_2024-12-19_01-56-44.jpg,validation
3586,4,parking place,opened,960,1280,photo_7_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_7_2024-12-19_02-00-05.jpg,train
3587,4,parking place,opened,960,1280,photo_80_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_80_2024-12-19_01-59-18.jpg,test
3588,4,parking place,opened,1061,1280,photo_81_2024-12-18_02-27-08.jpg,dataset_top12\parking place\opened\photo_81_2024-12-18_02-27-08.jpg,train
3589,4,parking place,opened,960,1280,photo_81_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_81_2024-12-19_01-59-18.jpg,train
3590,4,parking place,opened,960,1280,photo_82_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_82_2024-12-19_01-59-18.jpg,validation
3591,4,parking place,opened,960,1280,photo_83_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_83_2024-12-19_01-59-18.jpg,train
3592,4,parking place,opened,960,1280,photo_83_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_83_2024-12-19_02-00-05.jpg,train
3593,4,parking place,opened,960,1280,photo_84_2024-12-18_02-33-06.jpg,dataset_top12\parking place\opened\photo_84_2024-12-18_02-33-06.jpg,validation
3594,4,parking place,opened,960,1280,photo_85_2024-12-18_02-33-06.jpg,dataset_top12\parking place\opened\photo_85_2024-12-18_02-33-06.jpg,train
3595,4,parking place,opened,960,1280,photo_85_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_85_2024-12-19_01-59-18.jpg,train
3596,4,parking place,opened,960,1280,photo_86_2024-12-18_12-58-24.jpg,dataset_top12\parking place\opened\photo_86_2024-12-18_12-58-24.jpg,train
3597,4,parking place,opened,960,1280,photo_86_2024-12-18_13-01-24.jpg,dataset_top12\parking place\opened\photo_86_2024-12-18_13-01-24.jpg,validation
3598,4,parking place,opened,960,1280,photo_86_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_86_2024-12-19_01-59-18.jpg,train
3599,4,parking place,opened,960,1280,photo_86_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_86_2024-12-19_02-00-05.jpg,train
3600,4,parking place,opened,960,1280,photo_87_2024-12-09_12-46-01.jpg,dataset_top12\parking place\opened\photo_87_2024-12-09_12-46-01.jpg,train
3601,4,parking place,opened,960,1280,photo_87_2024-12-18_02-33-06.jpg,dataset_top12\parking place\opened\photo_87_2024-12-18_02-33-06.jpg,train
3602,4,parking place,opened,960,1280,photo_87_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_87_2024-12-19_01-59-18.jpg,train
3603,4,parking place,opened,960,1280,photo_88_2024-12-18_12-58-24.jpg,dataset_top12\parking place\opened\photo_88_2024-12-18_12-58-24.jpg,train
3604,4,parking place,opened,960,1280,photo_88_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_88_2024-12-19_01-59-18.jpg,train
3605,4,parking place,opened,960,1280,photo_89_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_89_2024-12-19_01-59-18.jpg,train
3606,4,parking place,opened,960,1280,photo_89_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_89_2024-12-19_02-00-05.jpg,train
3607,4,parking place,opened,960,1280,photo_8_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_8_2024-12-18_02-17-32.jpg,train
3608,4,parking place,opened,960,1280,photo_8_2024-12-18_13-06-32.jpg,dataset_top12\parking place\opened\photo_8_2024-12-18_13-06-32.jpg,train
3609,4,parking place,opened,891,841,photo_8_2024-12-19_01-56-44.jpg,dataset_top12\parking place\opened\photo_8_2024-12-19_01-56-44.jpg,test
3610,4,parking place,opened,960,1280,photo_8_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_8_2024-12-19_02-00-05.jpg,train
3611,4,parking place,opened,532,414,photo_90_2024-12-18_02-27-47.jpg,dataset_top12\parking place\opened\photo_90_2024-12-18_02-27-47.jpg,validation
3612,4,parking place,opened,960,1280,photo_90_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_90_2024-12-19_01-59-18.jpg,train
3613,4,parking place,opened,960,1280,photo_90_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_90_2024-12-19_02-00-05.jpg,train
3614,4,parking place,opened,960,1280,photo_91_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_91_2024-12-19_01-59-18.jpg,validation
3615,4,parking place,opened,960,1280,photo_91_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_91_2024-12-19_02-00-05.jpg,train
3616,4,parking place,opened,960,1280,photo_92_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_92_2024-12-19_01-59-18.jpg,validation
3617,4,parking place,opened,960,1280,photo_93_2024-12-18_12-58-24.jpg,dataset_top12\parking place\opened\photo_93_2024-12-18_12-58-24.jpg,train
3618,4,parking place,opened,960,1280,photo_93_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_93_2024-12-19_01-59-18.jpg,train
3619,4,parking place,opened,960,1280,photo_94_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_94_2024-12-19_01-59-18.jpg,train
3620,4,parking place,opened,960,1280,photo_94_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_94_2024-12-19_02-00-05.jpg,test
3621,4,parking place,opened,960,1280,photo_95_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_95_2024-12-19_01-59-18.jpg,train
3622,4,parking place,opened,960,1280,photo_95_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_95_2024-12-19_02-00-05.jpg,validation
3623,4,parking place,opened,960,1280,photo_96_2024-12-18_12-58-24.jpg,dataset_top12\parking place\opened\photo_96_2024-12-18_12-58-24.jpg,train
3624,4,parking place,opened,960,1280,photo_96_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_96_2024-12-19_01-59-18.jpg,test
3625,4,parking place,opened,960,1280,photo_96_2024-12-19_02-00-05.jpg,dataset_top12\parking place\opened\photo_96_2024-12-19_02-00-05.jpg,validation
3626,4,parking place,opened,960,1280,photo_97_2024-12-18_12-58-24.jpg,dataset_top12\parking place\opened\photo_97_2024-12-18_12-58-24.jpg,validation
3627,4,parking place,opened,960,1280,photo_97_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_97_2024-12-19_01-59-18.jpg,train
3628,4,parking place,opened,960,1280,photo_98_2024-12-18_02-25-50.jpg,dataset_top12\parking place\opened\photo_98_2024-12-18_02-25-50.jpg,train
3629,4,parking place,opened,801,745,photo_98_2024-12-18_02-33-06.jpg,dataset_top12\parking place\opened\photo_98_2024-12-18_02-33-06.jpg,train
3630,4,parking place,opened,960,1280,photo_98_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_98_2024-12-19_01-59-18.jpg,train
3631,4,parking place,opened,960,1280,photo_99_2024-12-18_02-27-47.jpg,dataset_top12\parking place\opened\photo_99_2024-12-18_02-27-47.jpg,train
3632,4,parking place,opened,960,1280,photo_99_2024-12-19_01-59-18.jpg,dataset_top12\parking place\opened\photo_99_2024-12-19_01-59-18.jpg,train
3633,4,parking place,opened,960,1280,photo_9_2024-12-18_02-17-32.jpg,dataset_top12\parking place\opened\photo_9_2024-12-18_02-17-32.jpg,test
3634,4,parking place,opened,960,1280,photo_9_2024-12-18_13-05-57.jpg,dataset_top12\parking place\opened\photo_9_2024-12-18_13-05-57.jpg,train
3635,4,parking place,opened,729,636,photo_9_2024-12-19_01-56-44.jpg,dataset_top12\parking place\opened\photo_9_2024-12-19_01-56-44.jpg,train
3636,4,parking place,closed,4624,3468,20241102_123354.jpg,dataset_top12\parking place\closed\20241102_123354.jpg,test
3637,4,parking place,closed,4624,3468,20241102_123550.jpg,dataset_top12\parking place\closed\20241102_123550.jpg,test
3638,4,parking place,closed,960,1280,photo_12_2024-12-09_12-46-01.jpg,dataset_top12\parking place\closed\photo_12_2024-12-09_12-46-01.jpg,validation
3639,4,parking place,closed,960,1280,photo_16_2024-12-09_12-46-32.jpg,dataset_top12\parking place\closed\photo_16_2024-12-09_12-46-32.jpg,train
3640,4,parking place,closed,578,583,photo_37_2024-12-09_12-45-24.jpg,dataset_top12\parking place\closed\photo_37_2024-12-09_12-45-24.jpg,validation
3641,4,parking place,closed,960,1280,photo_40_2024-12-05_22-23-10.jpg,dataset_top12\parking place\closed\photo_40_2024-12-05_22-23-10.jpg,test
3642,4,parking place,closed,960,1280,photo_41_2024-12-05_22-23-10.jpg,dataset_top12\parking place\closed\photo_41_2024-12-05_22-23-10.jpg,train
3643,4,parking place,closed,720,1280,photo_5278624148517676513_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676513_y.jpg,train
3644,4,parking place,closed,720,1280,photo_5278624148517676514_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676514_y.jpg,train
3645,4,parking place,closed,720,1280,photo_5278624148517676515_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676515_y.jpg,train
3646,4,parking place,closed,720,1280,photo_5278624148517676540_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676540_y.jpg,train
3647,4,parking place,closed,720,1280,photo_5278624148517676543_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676543_y.jpg,train
3648,4,parking place,closed,720,1280,photo_5278624148517676549_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676549_y.jpg,train
3649,4,parking place,closed,720,1280,photo_5278624148517676560_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676560_y.jpg,train
3650,4,parking place,closed,720,1280,photo_5278624148517676564_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676564_y.jpg,test
3651,4,parking place,closed,960,1280,photo_5278624148517676630_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676630_y.jpg,train
3652,4,parking place,closed,960,1280,photo_5278624148517676631_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676631_y.jpg,validation
3653,4,parking place,closed,960,1280,photo_5278624148517676632_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676632_y.jpg,train
3654,4,parking place,closed,960,1280,photo_5278624148517676640_y.jpg,dataset_top12\parking place\closed\photo_5278624148517676640_y.jpg,train
3655,4,parking place,closed,635,640,photo_55_2024-12-09_12-45-24.jpg,dataset_top12\parking place\closed\photo_55_2024-12-09_12-45-24.jpg,train
3656,4,parking place,closed,960,1280,photo_69_2024-12-05_22-23-10.jpg,dataset_top12\parking place\closed\photo_69_2024-12-05_22-23-10.jpg,train
3657,4,parking place,closed,631,629,photo_77_2024-12-09_12-45-24.jpg,dataset_top12\parking place\closed\photo_77_2024-12-09_12-45-24.jpg,train
3658,4,parking place,closed,680,674,photo_78_2024-12-09_12-45-24.jpg,dataset_top12\parking place\closed\photo_78_2024-12-09_12-45-24.jpg,train
3659,4,parking place,closed,960,1280,photo_81_2024-12-09_12-46-01.jpg,dataset_top12\parking place\closed\photo_81_2024-12-09_12-46-01.jpg,train
3660,4,parking place,closed,799,386,photo_83_2024-12-18_02-27-47.jpg,dataset_top12\parking place\closed\photo_83_2024-12-18_02-27-47.jpg,train
3661,4,parking place,closed,1280,975,photo_85_2024-12-18_02-27-08.jpg,dataset_top12\parking place\closed\photo_85_2024-12-18_02-27-08.jpg,validation
3662,4,parking place,closed,960,1280,photo_9_2024-12-19_02-00-05.jpg,dataset_top12\parking place\closed\photo_9_2024-12-19_02-00-05.jpg,train
3663,5,maximum speed limit_40,opened,2496,2496,IMG_20241029_175454.jpg,dataset_top12\maximum speed limit_40\opened\IMG_20241029_175454.jpg,train
3664,5,maximum speed limit_40,opened,620,646,photo_100_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_100_2024-12-19_02-03-02.jpg,train
3665,5,maximum speed limit_40,opened,526,490,photo_10_2024-10-29_09-53-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_10_2024-10-29_09-53-08.jpg,train
3666,5,maximum speed limit_40,opened,536,523,photo_10_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_10_2024-12-18_02-13-44.jpg,train
3667,5,maximum speed limit_40,opened,571,609,photo_10_2024-12-18_02-22-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_10_2024-12-18_02-22-39.jpg,validation
3668,5,maximum speed limit_40,opened,609,592,photo_10_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_10_2024-12-19_02-03-02.jpg,train
3669,5,maximum speed limit_40,opened,582,587,photo_11_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_11_2024-12-18_02-13-44.jpg,train
3670,5,maximum speed limit_40,opened,1256,1280,photo_11_2024-12-18_02-27-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_11_2024-12-18_02-27-08.jpg,train
3671,5,maximum speed limit_40,opened,960,1280,photo_11_2024-12-18_02-27-47.jpg,dataset_top12\maximum speed limit_40\opened\photo_11_2024-12-18_02-27-47.jpg,train
3672,5,maximum speed limit_40,opened,574,526,photo_11_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_11_2024-12-19_02-03-02.jpg,test
3673,5,maximum speed limit_40,opened,567,541,photo_12_2024-10-29_09-53-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_12_2024-10-29_09-53-08.jpg,validation
3674,5,maximum speed limit_40,opened,801,859,photo_12_2024-12-18_02-10-22.jpg,dataset_top12\maximum speed limit_40\opened\photo_12_2024-12-18_02-10-22.jpg,train
3675,5,maximum speed limit_40,opened,560,516,photo_12_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_12_2024-12-19_02-03-02.jpg,train
3676,5,maximum speed limit_40,opened,620,589,photo_13_2024-10-29_09-53-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_13_2024-10-29_09-53-08.jpg,train
3677,5,maximum speed limit_40,opened,960,910,photo_13_2024-12-18_02-10-22.jpg,dataset_top12\maximum speed limit_40\opened\photo_13_2024-12-18_02-10-22.jpg,validation
3678,5,maximum speed limit_40,opened,537,574,photo_13_2024-12-18_02-22-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_13_2024-12-18_02-22-39.jpg,train
3679,5,maximum speed limit_40,opened,960,1280,photo_13_2024-12-18_02-28-33.jpg,dataset_top12\maximum speed limit_40\opened\photo_13_2024-12-18_02-28-33.jpg,train
3680,5,maximum speed limit_40,opened,609,582,photo_13_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_13_2024-12-19_02-03-02.jpg,train
3681,5,maximum speed limit_40,opened,515,559,photo_14_2024-12-18_02-22-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_14_2024-12-18_02-22-39.jpg,train
3682,5,maximum speed limit_40,opened,960,1280,photo_14_2024-12-18_02-27-47.jpg,dataset_top12\maximum speed limit_40\opened\photo_14_2024-12-18_02-27-47.jpg,train
3683,5,maximum speed limit_40,opened,538,544,photo_14_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_14_2024-12-19_02-03-02.jpg,train
3684,5,maximum speed limit_40,opened,567,541,photo_15_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_15_2024-12-19_02-03-02.jpg,train
3685,5,maximum speed limit_40,opened,1230,1280,photo_16_2024-12-18_02-27-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_16_2024-12-18_02-27-08.jpg,validation
3686,5,maximum speed limit_40,opened,647,627,photo_17_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_17_2024-12-18_02-22-06.jpg,train
3687,5,maximum speed limit_40,opened,817,757,photo_17_2024-12-18_02-25-50.jpg,dataset_top12\maximum speed limit_40\opened\photo_17_2024-12-18_02-25-50.jpg,train
3688,5,maximum speed limit_40,opened,960,1280,photo_17_2024-12-18_02-28-33.jpg,dataset_top12\maximum speed limit_40\opened\photo_17_2024-12-18_02-28-33.jpg,test
3689,5,maximum speed limit_40,opened,596,622,photo_19_2024-10-29_09-53-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_19_2024-10-29_09-53-08.jpg,test
3690,5,maximum speed limit_40,opened,600,625,photo_19_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_19_2024-12-18_02-22-06.jpg,train
3691,5,maximum speed limit_40,opened,960,945,photo_19_2024-12-18_02-28-33.jpg,dataset_top12\maximum speed limit_40\opened\photo_19_2024-12-18_02-28-33.jpg,train
3692,5,maximum speed limit_40,opened,543,558,photo_1_2024-12-18_02-22-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_1_2024-12-18_02-22-39.jpg,train
3693,5,maximum speed limit_40,opened,358,350,photo_1_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_1_2024-12-19_02-03-02.jpg,train
3694,5,maximum speed limit_40,opened,679,614,photo_20_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_20_2024-12-19_01-58-39.jpg,train
3695,5,maximum speed limit_40,opened,607,607,photo_22_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_22_2024-12-18_02-22-06.jpg,validation
3696,5,maximum speed limit_40,opened,863,903,photo_25_2024-12-18_02-10-22.jpg,dataset_top12\maximum speed limit_40\opened\photo_25_2024-12-18_02-10-22.jpg,train
3697,5,maximum speed limit_40,opened,447,427,photo_25_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_25_2024-12-18_02-13-44.jpg,train
3698,5,maximum speed limit_40,opened,574,623,photo_25_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_25_2024-12-18_02-22-06.jpg,validation
3699,5,maximum speed limit_40,opened,581,617,photo_26_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_26_2024-12-18_02-22-06.jpg,test
3700,5,maximum speed limit_40,opened,461,471,photo_27_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_27_2024-12-18_02-13-44.jpg,validation
3701,5,maximum speed limit_40,opened,597,574,photo_27_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_27_2024-12-19_01-58-39.jpg,train
3702,5,maximum speed limit_40,opened,836,913,photo_28_2024-12-18_02-10-22.jpg,dataset_top12\maximum speed limit_40\opened\photo_28_2024-12-18_02-10-22.jpg,train
3703,5,maximum speed limit_40,opened,580,640,photo_28_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_28_2024-12-18_02-22-06.jpg,train
3704,5,maximum speed limit_40,opened,386,350,photo_28_2024-12-18_02-29-08.jpg,dataset_top12\maximum speed limit_40\opened\photo_28_2024-12-18_02-29-08.jpg,train
3705,5,maximum speed limit_40,opened,574,617,photo_29_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_29_2024-12-18_02-22-06.jpg,test
3706,5,maximum speed limit_40,opened,536,488,photo_2_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_2_2024-12-19_02-03-02.jpg,train
3707,5,maximum speed limit_40,opened,408,400,photo_30_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_30_2024-12-18_02-13-44.jpg,train
3708,5,maximum speed limit_40,opened,595,548,photo_30_2024-12-18_02-25-50.jpg,dataset_top12\maximum speed limit_40\opened\photo_30_2024-12-18_02-25-50.jpg,validation
3709,5,maximum speed limit_40,opened,631,607,photo_30_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_30_2024-12-19_01-58-39.jpg,validation
3710,5,maximum speed limit_40,opened,626,613,photo_31_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_31_2024-12-18_02-13-44.jpg,train
3711,5,maximum speed limit_40,opened,741,791,photo_31_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_31_2024-12-19_01-58-39.jpg,train
3712,5,maximum speed limit_40,opened,487,504,photo_32_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_32_2024-12-18_02-13-44.jpg,train
3713,5,maximum speed limit_40,opened,786,761,photo_34_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_34_2024-12-19_01-58-39.jpg,train
3714,5,maximum speed limit_40,opened,764,694,photo_35_2024-12-19_00-10-31.jpg,dataset_top12\maximum speed limit_40\opened\photo_35_2024-12-19_00-10-31.jpg,train
3715,5,maximum speed limit_40,opened,779,783,photo_35_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_35_2024-12-19_01-58-39.jpg,train
3716,5,maximum speed limit_40,opened,754,783,photo_36_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_36_2024-12-19_01-58-39.jpg,train
3717,5,maximum speed limit_40,opened,416,416,photo_37_2024-12-18_02-13-44.jpg,dataset_top12\maximum speed limit_40\opened\photo_37_2024-12-18_02-13-44.jpg,train
3718,5,maximum speed limit_40,opened,690,672,photo_37_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_37_2024-12-19_01-58-39.jpg,train
3719,5,maximum speed limit_40,opened,672,607,photo_38_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_38_2024-12-18_02-22-06.jpg,train
3720,5,maximum speed limit_40,opened,741,701,photo_38_2024-12-19_00-10-31.jpg,dataset_top12\maximum speed limit_40\opened\photo_38_2024-12-19_00-10-31.jpg,train
3721,5,maximum speed limit_40,opened,762,757,photo_38_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_38_2024-12-19_01-58-39.jpg,train
3722,5,maximum speed limit_40,opened,601,622,photo_39_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_39_2024-12-18_02-22-06.jpg,test
3723,5,maximum speed limit_40,opened,764,746,photo_39_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_39_2024-12-19_01-58-39.jpg,train
3724,5,maximum speed limit_40,opened,310,277,photo_3_2024-12-19_02-03-02.jpg,dataset_top12\maximum speed limit_40\opened\photo_3_2024-12-19_02-03-02.jpg,train
3725,5,maximum speed limit_40,opened,629,657,photo_40_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_40_2024-12-18_02-22-06.jpg,train
3726,5,maximum speed limit_40,opened,731,704,photo_40_2024-12-18_13-01-24.jpg,dataset_top12\maximum speed limit_40\opened\photo_40_2024-12-18_13-01-24.jpg,train
3727,5,maximum speed limit_40,opened,773,752,photo_40_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_40_2024-12-19_01-58-39.jpg,train
3728,5,maximum speed limit_40,opened,652,623,photo_41_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_41_2024-12-18_02-22-06.jpg,test
3729,5,maximum speed limit_40,opened,825,752,photo_41_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_41_2024-12-19_01-58-39.jpg,train
3730,5,maximum speed limit_40,opened,601,612,photo_42_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_42_2024-12-18_02-22-06.jpg,validation
3731,5,maximum speed limit_40,opened,769,711,photo_42_2024-12-18_13-01-24.jpg,dataset_top12\maximum speed limit_40\opened\photo_42_2024-12-18_13-01-24.jpg,validation
3732,5,maximum speed limit_40,opened,750,745,photo_42_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_42_2024-12-19_01-58-39.jpg,train
3733,5,maximum speed limit_40,opened,610,627,photo_43_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_43_2024-12-18_02-22-06.jpg,train
3734,5,maximum speed limit_40,opened,430,419,photo_43_2024-12-19_00-10-31.jpg,dataset_top12\maximum speed limit_40\opened\photo_43_2024-12-19_00-10-31.jpg,test
3735,5,maximum speed limit_40,opened,727,713,photo_43_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_43_2024-12-19_01-58-39.jpg,train
3736,5,maximum speed limit_40,opened,614,622,photo_44_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_44_2024-12-18_02-22-06.jpg,validation
3737,5,maximum speed limit_40,opened,741,739,photo_44_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_44_2024-12-19_01-58-39.jpg,train
3738,5,maximum speed limit_40,opened,660,627,photo_45_2024-12-18_02-22-06.jpg,dataset_top12\maximum speed limit_40\opened\photo_45_2024-12-18_02-22-06.jpg,test
3739,5,maximum speed limit_40,opened,740,755,photo_45_2024-12-19_01-58-39.jpg,dataset_top12\maximum speed limit_40\opened\photo_45_2024-12-19_01-58-39.jpg,train
